vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,pickup_datetime1,pickup_datetime2,pickup_date,dropoff_datetime1,dropoff_datetime2,dropoff_date,pickup_time,dropoff_time
VTS,6/1/2014 22:12,6/1/2014 22:30,5,4.77,-73.98214,40.757191,1,,-73.947578,40.810177,CRD,18,0.5,0.5,3.7,0,22.700001,6/1/2014,22:12:00,19875,6/1/2014,22:30:00,19875,22:12:00,22:30:00
CMT,6/1/2014 20:11,6/1/2014 20:16,1,0.60000002,-74.011452,40.718948,1,N,-74.00338,40.722862,CSH,5,0.5,0.5,0,0,6,6/1/2014,20:11:44,19875,6/1/2014,20:16:28,19875,20:11:44,20:16:28
CMT,6/1/2014 20:11,6/1/2014 20:20,2,1.7,-73.99511,40.739922,1,N,-73.994164,40.72456,CRD,8.5,0.5,0.5,1.9,0,11.4,6/1/2014,20:11:42,19875,6/1/2014,20:20:53,19875,20:11:42,20:20:53
CMT,6/1/2014 21:10,6/1/2014 21:19,3,1.4,-73.939827,40.707809,1,N,-73.960266,40.715508,CRD,7.5,0.5,0.5,1,0,9.5,6/1/2014,21:10:41,19875,6/1/2014,21:19:07,19875,21:10:41,21:19:07
CMT,6/1/2014 20:11,6/1/2014 20:21,1,1.9,-73.982674,40.784958,1,N,-73.956177,40.771847,CSH,9,0.5,0.5,0,0,10,6/1/2014,20:11:39,19875,6/1/2014,20:21:43,19875,20:11:39,20:21:43
CMT,6/1/2014 23:07,6/1/2014 23:15,1,1.9,-73.978401,40.736748,1,Y,-73.999268,40.72776,CSH,8.5,0.5,0.5,0,0,9.5,6/1/2014,23:07:51,19875,6/1/2014,23:15:58,19875,23:07:51,23:15:58
CMT,6/1/2014 20:11,6/1/2014 20:26,1,2.3,-73.957542,40.765938,1,N,-73.986397,40.777267,CRD,11.5,0.5,0.5,0,0,12.5,6/1/2014,20:11:35,19875,6/1/2014,20:26:11,19875,20:11:35,20:26:11
CMT,6/1/2014 21:10,6/1/2014 21:50,1,7.0999999,-73.999474,40.723679,1,N,-73.947235,40.764606,CSH,30,0.5,0.5,0,0,31,6/1/2014,21:10:38,19875,6/1/2014,21:50:00,19875,21:10:38,21:50:00
CMT,6/1/2014 20:11,6/1/2014 20:22,1,1.8,-73.984695,40.74577,1,N,-73.989502,40.726063,CRD,9,0.5,0.5,2.5,0,12.5,6/1/2014,20:11:32,19875,6/1/2014,20:22:25,19875,20:11:32,20:22:25
CMT,6/1/2014 20:11,6/1/2014 20:25,1,2.5,-73.993118,40.74527,1,Y,-73.99453,40.718403,CRD,11,0.5,0.5,1.5,0,13.5,6/1/2014,20:11:28,19875,6/1/2014,20:25:04,19875,20:11:28,20:25:04
CMT,6/1/2014 20:11,6/1/2014 20:27,1,2.9000001,-73.952469,40.772476,1,N,-73.981735,40.746822,CSH,13.5,0.5,0.5,0,0,14.5,6/1/2014,20:11:28,19875,6/1/2014,20:27:23,19875,20:11:28,20:27:23
CMT,6/1/2014 20:11,6/1/2014 20:22,1,1.8,-73.991486,40.750095,1,N,-73.988129,40.767929,CRD,10,0.5,0.5,2.75,0,13.75,6/1/2014,20:11:26,19875,6/1/2014,20:22:45,19875,20:11:26,20:22:45
CMT,6/1/2014 21:10,6/1/2014 21:14,1,0.80000001,-73.979424,40.765755,1,N,-73.988182,40.761585,CSH,5,0.5,0.5,0,0,6,6/1/2014,21:10:30,19875,6/1/2014,21:14:14,19875,21:10:30,21:14:14
VTS,6/1/2014 20:45,6/1/2014 21:20,1,7.8299999,-73.952652,40.777142,1,,-73.953011,40.776829,CRD,28.5,0.5,0.5,8.6999998,0,38.200001,6/1/2014,20:45:00,19875,6/1/2014,21:20:00,19875,20:45:00,21:20:00
CMT,6/1/2014 22:57,6/1/2014 22:56,1,0.89999998,0,0,1,Y,-73.989273,40.735931,CRD,6.5,0.5,0.5,1,0,8.5,6/1/2014,22:57:33,19875,6/1/2014,22:56:20,19875,22:57:33,22:56:20
CMT,6/1/2014 20:11,6/1/2014 20:23,1,2.5999999,-73.999031,40.675945,1,N,-73.998695,40.648132,CSH,11.5,0.5,0.5,0,0,12.5,6/1/2014,20:11:22,19875,6/1/2014,20:23:47,19875,20:11:22,20:23:47
CMT,6/1/2014 20:11,6/1/2014 20:14,1,0.5,-73.955215,40.767338,1,N,-73.958099,40.768627,CRD,4,0.5,0.5,1,0,6,6/1/2014,20:11:16,19875,6/1/2014,20:14:15,19875,20:11:16,20:14:15
CMT,6/1/2014 21:23,6/1/2014 21:34,1,2,-73.990952,40.739422,1,N,-73.971748,40.758442,CSH,9.5,0.5,0.5,0,0,10.5,6/1/2014,21:23:07,19875,6/1/2014,21:34:24,19875,21:23:07,21:34:24
VTS,6/1/2014 21:14,6/1/2014 21:24,4,2.01,-73.984413,40.769901,1,,-73.974228,40.750587,CSH,9,0.5,0.5,0,0,10,6/1/2014,21:14:00,19875,6/1/2014,21:24:00,19875,21:14:00,21:24:00
CMT,6/1/2014 20:11,6/1/2014 20:27,1,3.0999999,-73.986954,40.761063,1,N,-73.95768,40.800404,CRD,14,0.5,0.5,3,0,18,6/1/2014,20:11:14,19875,6/1/2014,20:27:09,19875,20:11:14,20:27:09
CMT,6/1/2014 20:11,6/1/2014 20:20,1,1.8,-73.983917,40.755035,1,N,-73.986191,40.777744,CSH,8.5,0.5,0.5,0,0,9.5,6/1/2014,20:11:13,19875,6/1/2014,20:20:10,19875,20:11:13,20:20:10
CMT,6/1/2014 20:11,6/1/2014 20:17,3,1.2,-73.969063,40.785454,1,N,-73.952255,40.781353,CRD,6.5,0.5,0.5,1.5,0,9,6/1/2014,20:11:12,19875,6/1/2014,20:17:16,19875,20:11:12,20:17:16
CMT,6/1/2014 21:10,6/1/2014 21:33,1,7.3000002,-73.976715,40.752483,1,N,-73.993576,40.683174,CRD,24.5,0.5,0.5,5.0999999,0,30.6,6/1/2014,21:10:13,19875,6/1/2014,21:33:24,19875,21:10:13,21:33:24
VTS,6/1/2014 19:15,6/1/2014 19:27,4,2.3199999,-73.949097,40.777039,1,,-73.956985,40.760693,CRD,11,0,0.5,2.2,0,13.7,6/1/2014,19:15:00,19875,6/1/2014,19:27:00,19875,19:15:00,19:27:00
CMT,6/1/2014 20:11,6/1/2014 20:26,1,1.8,-73.983246,40.74139,1,N,-73.989311,40.757969,CSH,11.5,0.5,0.5,0,0,12.5,6/1/2014,20:11:04,19875,6/1/2014,20:26:47,19875,20:11:04,20:26:47
CMT,6/1/2014 20:11,6/1/2014 20:13,1,0.60000002,-73.951614,40.784927,1,N,-73.953568,40.776962,CRD,4,0.5,0.5,1,0,6,6/1/2014,20:11:04,19875,6/1/2014,20:13:45,19875,20:11:04,20:13:45
CMT,6/1/2014 20:11,6/1/2014 20:28,4,3.5999999,-74.001923,40.737656,1,N,-73.977325,40.781048,CRD,15,0.5,0.5,2,0,18,6/1/2014,20:11:02,19875,6/1/2014,20:28:33,19875,20:11:02,20:28:33
CMT,6/1/2014 20:11,6/1/2014 20:34,3,7.3000002,-73.95462,40.77401,1,N,-74.01149,40.704575,CRD,25,0.5,0.5,2,0,28,6/1/2014,20:11:01,19875,6/1/2014,20:34:51,19875,20:11:01,20:34:51
CMT,6/1/2014 21:30,6/1/2014 21:39,1,2.5,-73.963333,40.756615,1,N,-73.989616,40.73447,CSH,9.5,0.5,0.5,0,0,10.5,6/1/2014,21:30:33,19875,6/1/2014,21:39:19,19875,21:30:33,21:39:19
VTS,6/1/2014 20:11,6/1/2014 20:14,1,0.70999998,-73.987518,40.743778,1,,-73.994652,40.734688,CSH,4.5,0.5,0.5,0,0,5.5,6/1/2014,20:11:00,19875,6/1/2014,20:14:00,19875,20:11:00,20:14:00
CMT,6/1/2014 18:37,6/1/2014 18:41,3,0.89999998,-74.007072,40.716145,1,N,-74.003494,40.729,CRD,5,1,0.5,1.62,0,8.1199999,6/1/2014,18:37:33,19875,6/1/2014,18:41:12,19875,18:37:33,18:41:12
VTS,6/1/2014 20:11,6/1/2014 20:15,6,1.11,-73.966347,40.758915,1,,-73.953934,40.766788,CRD,6,0.5,0.5,1.3,0,8.3000002,6/1/2014,20:11:00,19875,6/1/2014,20:15:00,19875,20:11:00,20:15:00
VTS,6/1/2014 20:11,6/1/2014 20:21,1,1,-73.983322,40.729095,1,,-73.984322,40.720573,CRD,8,0.5,0.5,1,0,10,6/1/2014,20:11:00,19875,6/1/2014,20:21:00,19875,20:11:00,20:21:00
CMT,6/1/2014 18:56,6/1/2014 19:10,1,2.7,-73.995796,40.743279,1,N,-73.966881,40.766823,CRD,12.5,0,0.5,2,0,15,6/1/2014,18:56:00,19875,6/1/2014,19:10:45,19875,18:56:00,19:10:45
VTS,6/1/2014 19:52,6/1/2014 19:57,6,1,-73.998672,40.740009,1,,-73.999313,40.732708,CSH,6,0,0.5,0,0,6.5,6/1/2014,19:52:00,19875,6/1/2014,19:57:00,19875,19:52:00,19:57:00
VTS,6/1/2014 20:11,6/1/2014 20:23,1,1.97,-73.952621,40.776714,1,,-73.973457,40.762417,CSH,10,0.5,0.5,0,0,11,6/1/2014,20:11:00,19875,6/1/2014,20:23:00,19875,20:11:00,20:23:00
VTS,6/1/2014 22:34,6/1/2014 22:44,2,1.58,-73.987534,40.750641,1,,-73.987106,40.766159,UNK,8.5,0.5,0.5,1.8,0,11.3,6/1/2014,22:34:00,19875,6/1/2014,22:44:00,19875,22:34:00,22:44:00
CMT,6/1/2014 18:18,6/1/2014 18:19,1,0.2,-73.974396,40.759613,1,N,-73.970413,40.758991,CSH,3,0,0.5,0,0,3.5,6/1/2014,18:18:36,19875,6/1/2014,18:19:44,19875,18:18:36,18:19:44
CMT,6/1/2014 1:34,6/1/2014 1:43,3,2.2,0,0,1,N,0,0,CSH,10,0.5,0.5,0,0,11,6/1/2014,1:34:25,19875,6/1/2014,1:43:30,19875,1:34:25,1:43:30
VTS,6/1/2014 20:11,6/1/2014 20:19,1,1.51,-73.991539,40.74992,1,,-73.983109,40.765789,CRD,7.5,0.5,0.5,1.6,0,10.1,6/1/2014,20:11:00,19875,6/1/2014,20:19:00,19875,20:11:00,20:19:00
VTS,6/1/2014 20:11,6/1/2014 20:44,2,7.3600001,-73.966805,40.801136,1,,-73.992332,40.725063,CSH,28,0.5,0.5,0,0,29,6/1/2014,20:11:00,19875,6/1/2014,20:44:00,19875,20:11:00,20:44:00
CMT,6/1/2014 18:18,6/1/2014 18:26,1,1,-73.988297,40.734566,1,N,-73.999748,40.734211,CRD,6.5,0,0.5,1.4,0,8.3999996,6/1/2014,18:18:27,19875,6/1/2014,18:26:04,19875,18:18:27,18:26:04
VTS,6/1/2014 20:11,6/1/2014 20:48,5,15.82,-73.972382,40.745586,2,,-73.785553,40.643234,CRD,52,0,0.5,10,5.3299999,67.830002,6/1/2014,20:11:00,19875,6/1/2014,20:48:00,19875,20:11:00,20:48:00
CMT,6/1/2014 21:30,6/1/2014 21:38,1,1.8,-73.983566,40.756123,1,N,-74.004265,40.742397,CRD,8.5,0.5,0.5,1.9,0,11.4,6/1/2014,21:30:04,19875,6/1/2014,21:38:50,19875,21:30:04,21:38:50
VTS,6/1/2014 20:11,6/1/2014 20:21,6,2.1700001,-73.97245,40.794155,1,,-73.954224,40.818192,CSH,9.5,0.5,0.5,0,0,10.5,6/1/2014,20:11:00,19875,6/1/2014,20:21:00,19875,20:11:00,20:21:00
VTS,6/1/2014 22:34,6/1/2014 22:58,1,2.4100001,-73.959496,40.710266,1,,-73.986633,40.712925,CRD,15.5,0.5,0.5,3.2,0,19.700001,6/1/2014,22:34:00,19875,6/1/2014,22:58:00,19875,22:34:00,22:58:00
VTS,6/1/2014 16:06,6/1/2014 16:17,2,1.9,-73.989784,40.756916,1,,-74.005318,40.736511,CRD,9.5,0,0.5,0,0,10,6/1/2014,16:06:00,19875,6/1/2014,16:17:00,19875,16:06:00,16:17:00
VTS,6/1/2014 20:11,6/1/2014 20:13,1,0.67000002,-73.997551,40.751701,1,,-74.002274,40.750538,CRD,4.5,0.5,0.5,1.5,0,7,6/1/2014,20:11:00,19875,6/1/2014,20:13:00,19875,20:11:00,20:13:00
VTS,6/1/2014 20:11,6/1/2014 20:18,1,1.35,-73.98436,40.759853,1,,-73.976517,40.763927,CSH,7,0.5,0.5,0,0,8,6/1/2014,20:11:00,19875,6/1/2014,20:18:00,19875,20:11:00,20:18:00
VTS,6/1/2014 20:11,6/1/2014 20:13,6,0.41999999,-73.999313,40.733871,1,,-73.994408,40.734467,CSH,4,0.5,0.5,0,0,5,6/1/2014,20:11:00,19875,6/1/2014,20:13:00,19875,20:11:00,20:13:00
VTS,6/1/2014 20:31,6/1/2014 20:39,1,0.98000002,-73.990646,40.756252,1,,-73.977715,40.749668,CSH,7,0.5,0.5,0,0,8,6/1/2014,20:31:00,19875,6/1/2014,20:39:00,19875,20:31:00,20:39:00
VTS,6/1/2014 20:11,6/1/2014 20:23,5,2.6800001,-73.972946,40.748886,1,,-74.002663,40.72834,CRD,11,0.5,0.5,1.5,0,13.5,6/1/2014,20:11:00,19875,6/1/2014,20:23:00,19875,20:11:00,20:23:00
VTS,6/1/2014 20:11,6/1/2014 20:29,2,2.75,-73.978325,40.764259,1,,-74.005219,40.740044,CSH,13.5,0.5,0.5,0,0,14.5,6/1/2014,20:11:00,19875,6/1/2014,20:29:00,19875,20:11:00,20:29:00
VTS,6/1/2014 20:11,6/1/2014 20:11,5,0,0,0,2,,0,0,CRD,52,0,0.5,9,0,61.5,6/1/2014,20:11:00,19875,6/1/2014,20:11:00,19875,20:11:00,20:11:00
VTS,6/1/2014 20:11,6/1/2014 20:21,1,1.37,-73.97168,40.749668,1,,-73.987144,40.757263,CSH,8,0.5,0.5,0,0,9,6/1/2014,20:11:00,19875,6/1/2014,20:21:00,19875,20:11:00,20:21:00
CMT,6/1/2014 20:50,6/1/2014 21:30,1,6.4000001,-73.987495,40.738686,1,Y,-73.9496,40.67524,CRD,28.5,0.5,0.5,1.5,0,31,6/1/2014,20:50:42,19875,6/1/2014,21:30:21,19875,20:50:42,21:30:21
VTS,6/1/2014 20:11,6/1/2014 20:13,1,0.07,-73.977722,40.693481,1,,-73.978981,40.693512,CSH,3,0.5,0.5,0,0,4,6/1/2014,20:11:00,19875,6/1/2014,20:13:00,19875,20:11:00,20:13:00
VTS,6/1/2014 19:52,6/1/2014 19:57,4,1,-74.0075,40.740883,1,,-73.997566,40.741497,CRD,6,0,0.5,1.2,0,7.6999998,6/1/2014,19:52:00,19875,6/1/2014,19:57:00,19875,19:52:00,19:57:00
VTS,6/1/2014 20:11,6/1/2014 20:26,2,1.83,-73.988365,40.764347,1,,-74.004639,40.752018,CRD,11.5,0.5,0.5,1,0,13.5,6/1/2014,20:11:00,19875,6/1/2014,20:26:00,19875,20:11:00,20:26:00
VTS,6/1/2014 22:11,6/1/2014 22:23,1,2.9300001,-73.970421,40.763344,1,,-73.974129,40.793282,CRD,12,0.5,0.5,1.8,0,14.8,6/1/2014,22:11:00,19875,6/1/2014,22:23:00,19875,22:11:00,22:23:00
CMT,6/1/2014 3:58,6/1/2014 4:20,1,6.6999998,-73.973068,40.752598,1,N,-73.917747,40.823792,CRD,22.5,0.5,0.5,3,0,26.5,6/1/2014,3:58:04,19875,6/1/2014,4:20:14,19875,3:58:04,4:20:14
VTS,6/1/2014 20:11,6/1/2014 20:25,1,2.54,-73.986053,40.734821,1,,-73.986229,40.762199,CRD,11.5,0.5,0.5,2,0,14.5,6/1/2014,20:11:00,19875,6/1/2014,20:25:00,19875,20:11:00,20:25:00
VTS,6/1/2014 20:11,6/1/2014 20:20,2,1.8,-73.965187,40.775169,1,,-73.955681,40.769417,CSH,8,0.5,0.5,0,0,9,6/1/2014,20:11:00,19875,6/1/2014,20:20:00,19875,20:11:00,20:20:00
CMT,6/1/2014 19:14,6/1/2014 19:24,2,2.5999999,-73.96801,40.762871,1,N,-73.993912,40.740814,CRD,10,0,0.5,2.5999999,0,13.1,6/1/2014,19:14:22,19875,6/1/2014,19:24:55,19875,19:14:22,19:24:55
